@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
2048,'2017/02/24 11:47:31:721',17,1.522619,0,0,155.646423,?,?,?
2049,'2017/02/24 11:47:31:737',17,1.530851,0,0,154.785889,?,?,?
2050,'2017/02/24 11:47:31:754',17,1.530851,0,0,154.785889,?,?,?
2051,'2017/02/24 11:47:31:770',17,1.530851,0,0,154.785889,?,?,?
2052,'2017/02/24 11:47:31:789',17,1.554413,0,0,154.128433,?,?,?
2053,'2017/02/24 11:47:31:804',17,1.554413,0,0,154.128433,?,?,?
2054,'2017/02/24 11:47:31:822',17,1.582101,0,0,154.431763,?,?,?
2055,'2017/02/24 11:47:31:838',17,1.582101,0,0,154.431763,?,?,?
2056,'2017/02/24 11:47:31:854',17,1.582101,0,0,154.431763,?,?,?
2057,'2017/02/24 11:47:31:870',17,1.582101,0,0,154.431763,?,?,?
2058,'2017/02/24 11:47:31:888',17,1.583091,0,0,156.745468,?,?,?
2059,'2017/02/24 11:47:31:904',17,1.583091,0,0,156.745468,?,?,?
2060,'2017/02/24 11:47:31:921',17,1.583091,0,0,156.745468,?,?,?
2061,'2017/02/24 11:47:31:938',17,1.583091,0,0,156.745468,?,?,?
2062,'2017/02/24 11:47:31:954',17,1.569896,0,0,157.556351,?,?,?
2063,'2017/02/24 11:47:31:971',17,1.569896,0,0,157.556351,?,?,?
2064,'2017/02/24 11:47:31:990',17,1.569896,0,0,157.556351,?,?,?
2065,'2017/02/24 11:47:32:005',17,1.584305,0,0,157.403717,?,?,?
2066,'2017/02/24 11:47:32:021',17,1.584305,0,0,157.403717,?,?,?
2067,'2017/02/24 11:47:32:039',17,1.579605,0,0,125.764717,?,?,?
2068,'2017/02/24 11:47:32:054',17,1.579605,0,0,125.764717,?,?,?
2069,'2017/02/24 11:47:32:070',17,1.579605,0,0,125.764717,?,?,?
2070,'2017/02/24 11:47:32:089',17,1.594227,0,0,120.090614,?,?,?
2071,'2017/02/24 11:47:32:105',17,1.594227,0,0,120.090614,?,?,?
2072,'2017/02/24 11:47:32:121',17,1.594227,0,0,120.090614,?,?,?
2073,'2017/02/24 11:47:32:138',17,1.594227,0,0,120.090614,?,?,?
2074,'2017/02/24 11:47:32:155',17,1.592,0,0,114.892509,?,?,?
2075,'2017/02/24 11:47:32:172',17,1.592,0,0,114.892509,?,?,?
2076,'2017/02/24 11:47:32:189',17,1.402608,0,0,116.310791,?,?,?
2077,'2017/02/24 11:47:32:206',17,1.402608,0,0,116.310791,?,?,?
2078,'2017/02/24 11:47:32:221',17,1.402608,0,0,116.310791,?,?,?
2079,'2017/02/24 11:47:32:240',17,1.400069,0,0,110.394516,?,?,?
2080,'2017/02/24 11:47:32:255',17,1.400069,0,0,110.394516,?,?,?
2081,'2017/02/24 11:47:32:272',17,1.400069,0,0,110.394516,?,?,?
2082,'2017/02/24 11:47:32:288',17,1.400069,0,0,110.394516,?,?,?
2083,'2017/02/24 11:47:32:308',17,1.136032,0,0,110.713936,?,?,?
2084,'2017/02/24 11:47:32:322',17,1.136032,0,0,110.713936,?,?,?
2085,'2017/02/24 11:47:32:339',17,1.078859,0,0,112.625916,?,?,?
2086,'2017/02/24 11:47:32:356',17,1.078859,0,0,112.625916,?,?,?
2087,'2017/02/24 11:47:32:372',17,1.078859,0,0,112.625916,?,?,?
2088,'2017/02/24 11:47:32:390',17,0.439463,0,0,114.473221,?,?,?
2089,'2017/02/24 11:47:32:406',17,0.439463,0,0,114.473221,?,?,?
2090,'2017/02/24 11:47:32:422',17,0.439463,0,0,114.473221,?,?,?
2091,'2017/02/24 11:47:32:439',17,0.439463,0,0,114.473221,?,?,?
2092,'2017/02/24 11:47:32:456',17,0.262279,0,0,114.234894,?,?,?
2093,'2017/02/24 11:47:32:473',17,0.262279,0,0,114.234894,?,?,?
2094,'2017/02/24 11:47:32:490',17,0.249066,0,0,117.548126,?,?,?
2095,'2017/02/24 11:47:32:507',17,0.249066,0,0,117.548126,?,?,?
2096,'2017/02/24 11:47:32:522',17,0.249066,0,0,117.548126,?,?,?
2097,'2017/02/24 11:47:32:540',17,0.189843,0,0,119.4879,?,?,?
2098,'2017/02/24 11:47:32:556',17,0.189843,0,0,119.4879,?,?,?
2099,'2017/02/24 11:47:32:573',17,0.189843,0,0,119.4879,?,?,?
2100,'2017/02/24 11:47:32:589',17,0.189843,0,0,119.4879,?,?,?
2101,'2017/02/24 11:47:32:607',17,0.202918,0,0,116.631226,?,?,?
2102,'2017/02/24 11:47:32:625',17,0.202918,0,0,116.631226,?,?,?
2103,'2017/02/24 11:47:32:639',17,0.202918,0,0,116.631226,?,?,?
2104,'2017/02/24 11:47:32:658',17,0.202918,0,0,116.631226,?,?,?
2105,'2017/02/24 11:47:32:674',17,0.128173,0,0,122.342499,?,?,?
2106,'2017/02/24 11:47:32:691',17,0.102247,0,0,120.701035,?,?,?
2107,'2017/02/24 11:47:32:706',17,0.102247,0,0,120.701035,?,?,?
2108,'2017/02/24 11:47:32:723',17,0.102247,0,0,120.701035,?,?,?
2109,'2017/02/24 11:47:32:740',17,0.102247,0,0,120.701035,?,?,?
2110,'2017/02/24 11:47:32:757',17,0.070238,0,0,120.884613,?,?,?
2111,'2017/02/24 11:47:32:773',17,0.070238,0,0,120.884613,?,?,?
2112,'2017/02/24 11:47:32:790',17,0.068699,0,0,121.204819,?,?,?
2113,'2017/02/24 11:47:32:808',17,0.068699,0,0,121.204819,?,?,?
2114,'2017/02/24 11:47:32:823',17,0.068699,0,0,121.204819,?,?,?
2115,'2017/02/24 11:47:32:841',17,0.01782,0,0,122.352776,?,?,?
2116,'2017/02/24 11:47:32:857',17,0.01782,0,0,122.352776,?,?,?
2117,'2017/02/24 11:47:32:873',17,0.01782,0,0,122.352776,?,?,?
2118,'2017/02/24 11:47:32:891',17,0.01782,0,0,122.352776,?,?,?
2119,'2017/02/24 11:47:32:924',17,0,0,0,119.144379,?,?,?
2120,'2017/02/24 11:47:32:942',17,0.000229,0,0,116.428474,?,?,?
2121,'2017/02/24 11:47:32:959',17,0.000229,0,0,116.428474,?,?,?
2122,'2017/02/24 11:47:32:974',17,0.000229,0,0,116.428474,?,?,?
2123,'2017/02/24 11:47:32:991',17,0,0,0,112.968819,?,?,?
2124,'2017/02/24 11:47:33:007',17,0,0,0,112.968819,?,?,?
2125,'2017/02/24 11:47:33:025',17,0,0,0,119.85054,?,?,?
2126,'2017/02/24 11:47:33:041',17,0,0,0,119.85054,?,?,?
2127,'2017/02/24 11:47:33:057',17,0,0,0,119.85054,?,?,?
2128,'2017/02/24 11:47:33:074',17,0,0,0,119.85054,?,?,?
2129,'2017/02/24 11:47:33:091',17,0,0,0,132.636078,?,?,?
2130,'2017/02/24 11:47:33:108',17,0,0,0,132.636078,?,?,?
2131,'2017/02/24 11:47:33:124',17,0,0,0,132.636078,?,?,?
2132,'2017/02/24 11:47:33:142',17,0,0,0,138.640152,?,?,?
2133,'2017/02/24 11:47:33:158',17,0,0,0,138.640152,?,?,?
2134,'2017/02/24 11:47:33:174',17,0,0,0,138.640152,?,?,?
2135,'2017/02/24 11:47:33:192',17,0,0,0,138.640152,?,?,?
2136,'2017/02/24 11:47:33:210',17,0,0,0,137.217651,?,?,?
2137,'2017/02/24 11:47:33:225',17,0,0,0,137.217651,?,?,?
2138,'2017/02/24 11:47:33:242',17,0,0,0,136.807648,?,?,?
2139,'2017/02/24 11:47:33:262',17,0,0,0,136.807648,?,?,?
2140,'2017/02/24 11:47:33:276',17,0,0,0,136.807648,?,?,?
2141,'2017/02/24 11:47:33:291',17,0,0,0,136.807648,?,?,?
2142,'2017/02/24 11:47:33:308',17,0,0,0,136.807648,?,?,?
2143,'2017/02/24 11:47:33:325',17,0,0,0,137.476639,?,?,?
2144,'2017/02/24 11:47:33:342',17,0,0,0,136.845566,?,?,?
2145,'2017/02/24 11:47:33:358',17,0,0,0,136.845566,?,?,?
2146,'2017/02/24 11:47:33:377',17,0,0,0,136.845566,?,?,?
2147,'2017/02/24 11:47:33:393',17,0,0,0,139.750656,?,?,?
2148,'2017/02/24 11:47:33:410',17,0,0,0,139.750656,?,?,?
2149,'2017/02/24 11:47:33:425',17,0,0,0,139.750656,?,?,?
2150,'2017/02/24 11:47:33:444',17,0,0,0,140.423019,?,?,?
2151,'2017/02/24 11:47:33:460',17,0,0,0,140.423019,?,?,?
2152,'2017/02/24 11:47:33:477',17,0,0,0,140.423019,?,?,?
2153,'2017/02/24 11:47:33:494',17,0,0,0,140.423019,?,?,?
2154,'2017/02/24 11:47:33:511',17,0,0,0,137.753967,?,?,?
2155,'2017/02/24 11:47:33:527',17,0,0,0,137.753967,?,?,?
2156,'2017/02/24 11:47:33:543',17,0,0,0,136.454132,?,?,?
2157,'2017/02/24 11:47:33:560',17,0,0,0,136.454132,?,?,?
2158,'2017/02/24 11:47:33:579',17,0,0,0,136.454132,?,?,?
2159,'2017/02/24 11:47:33:596',17,0,0,0,137.5728,?,?,?
2160,'2017/02/24 11:47:33:610',17,0,0,0,137.5728,?,?,?
2161,'2017/02/24 11:47:33:626',17,0,0,0,137.5728,?,?,?
2162,'2017/02/24 11:47:33:643',17,0,0,0,137.5728,?,?,?
2163,'2017/02/24 11:47:33:659',17,0,0,0,133.882309,?,?,?
2164,'2017/02/24 11:47:33:677',17,0,0,0,133.882309,?,?,?
2165,'2017/02/24 11:47:33:696',17,0,0,0,133.136993,?,?,?
2166,'2017/02/24 11:47:33:727',17,0,0,0,133.136993,?,?,?
2167,'2017/02/24 11:47:33:743',17,0,0,0,136.49028,?,?,?
2168,'2017/02/24 11:47:33:760',17,0,0,0,136.49028,?,?,?
2169,'2017/02/24 11:47:33:776',17,0,0,0,136.49028,?,?,?
2170,'2017/02/24 11:47:33:792',17,0,0,0,136.49028,?,?,?
2171,'2017/02/24 11:47:33:810',17,0,0,0,136.49028,?,?,?
2172,'2017/02/24 11:47:33:828',17,0,0,0,136.49028,?,?,?
2173,'2017/02/24 11:47:33:843',17,0,0,0,139.762665,?,?,?
2174,'2017/02/24 11:47:33:860',17,0,0,0,141.432266,?,?,?
2175,'2017/02/24 11:47:33:877',17,0,0,0,141.432266,?,?,?
2176,'2017/02/24 11:47:33:893',17,0,0,0,142.116791,?,?,?
2177,'2017/02/24 11:47:33:912',17,0,0,0,142.116791,?,?,?
2178,'2017/02/24 11:47:33:929',17,0,0,0,142.116791,?,?,?
2179,'2017/02/24 11:47:33:943',17,0,0,0,142.116791,?,?,?
2180,'2017/02/24 11:47:33:960',17,0,0,0,148.005249,?,?,?
2181,'2017/02/24 11:47:33:977',17,0,0,0,148.005249,?,?,?
2182,'2017/02/24 11:47:33:994',17,0,0,0,148.005249,?,?,?
2183,'2017/02/24 11:47:34:011',17,0,0,0,150.591965,?,?,?
2184,'2017/02/24 11:47:34:027',17,0,0,0,150.591965,?,?,?
2185,'2017/02/24 11:47:34:044',17,0,0,0,135.991333,?,?,?
2186,'2017/02/24 11:47:34:061',17,0,0,0,135.991333,?,?,?
2187,'2017/02/24 11:47:34:078',17,0,0,0,135.991333,?,?,?
2188,'2017/02/24 11:47:34:093',17,0,0,0,135.991333,?,?,?
2189,'2017/02/24 11:47:34:112',17,0,0,0,125.739143,?,?,?
2190,'2017/02/24 11:47:34:128',17,0,0,0,125.739143,?,?,?
2191,'2017/02/24 11:47:34:146',17,0,0,0,125.739143,?,?,?
2192,'2017/02/24 11:47:34:162',17,0,0,0,120.729408,?,?,?
2193,'2017/02/24 11:47:34:179',17,0,0,0,120.729408,?,?,?
2194,'2017/02/24 11:47:34:196',17,0,0,0,120.456062,?,?,?
2195,'2017/02/24 11:47:34:213',17,0,0,0,120.456062,?,?,?
2196,'2017/02/24 11:47:34:231',17,0,0,0,120.456062,?,?,?
2197,'2017/02/24 11:47:34:249',17,0.039844,0,0,121.474777,?,?,?
2198,'2017/02/24 11:47:34:262',17,0.039844,0,0,121.474777,?,?,?
2199,'2017/02/24 11:47:34:278',17,0.039844,0,0,121.474777,?,?,?
2200,'2017/02/24 11:47:34:296',17,0.039844,0,0,121.474777,?,?,?
2201,'2017/02/24 11:47:34:312',17,0.057917,0,0,121.682701,?,?,?
2202,'2017/02/24 11:47:34:329',17,0.057917,0,0,121.682701,?,?,?
2203,'2017/02/24 11:47:34:345',17,0.102537,0,0,121.873871,?,?,?
2204,'2017/02/24 11:47:34:361',17,0.102537,0,0,121.873871,?,?,?
2205,'2017/02/24 11:47:34:377',17,0.102537,0,0,121.873871,?,?,?
2206,'2017/02/24 11:47:34:396',17,0.102537,0,0,121.873871,?,?,?
2207,'2017/02/24 11:47:34:412',17,0.060368,0,0,117.436043,?,?,?
2208,'2017/02/24 11:47:34:429',17,0.060368,0,0,117.436043,?,?,?
2209,'2017/02/24 11:47:34:445',17,0.060368,0,0,117.436043,?,?,?
2210,'2017/02/24 11:47:34:462',17,0.082087,0,0,117.309563,?,?,?
2211,'2017/02/24 11:47:34:479',17,0.082087,0,0,117.309563,?,?,?
2212,'2017/02/24 11:47:34:496',17,0.096021,0,0,117.066956,?,?,?
2213,'2017/02/24 11:47:34:512',17,0.096021,0,0,117.066956,?,?,?
2214,'2017/02/24 11:47:34:528',17,0.096021,0,0,117.066956,?,?,?
2215,'2017/02/24 11:47:34:548',17,0.096021,0,0,117.066956,?,?,?
2216,'2017/02/24 11:47:34:564',17,0.197769,0,0,116.179459,?,?,?
2217,'2017/02/24 11:47:34:579',17,0.197769,0,0,116.179459,?,?,?
2218,'2017/02/24 11:47:34:596',17,0.197769,0,0,116.179459,?,?,?
2219,'2017/02/24 11:47:34:612',17,0.373696,0,0,116.104683,?,?,?
2220,'2017/02/24 11:47:34:629',17,0.373696,0,0,116.104683,?,?,?
2221,'2017/02/24 11:47:34:647',17,0.476651,0,0,127.192635,?,?,?
2222,'2017/02/24 11:47:34:662',17,0.476651,0,0,127.192635,?,?,?
2223,'2017/02/24 11:47:34:679',17,0.476651,0,0,127.192635,?,?,?
2224,'2017/02/24 11:47:34:696',17,0.476651,0,0,127.192635,?,?,?
2225,'2017/02/24 11:47:34:713',17,0.773885,0,0,129.78067,?,?,?
2226,'2017/02/24 11:47:34:729',17,0.773885,0,0,129.78067,?,?,?
2227,'2017/02/24 11:47:34:746',17,0.773885,0,0,129.78067,?,?,?
2228,'2017/02/24 11:47:34:762',17,0.773885,0,0,129.78067,?,?,?
2229,'2017/02/24 11:47:34:780',17,0.773885,0,0,129.78067,?,?,?
2230,'2017/02/24 11:47:34:796',17,1.279867,0,0,125.804451,?,?,?
2231,'2017/02/24 11:47:34:813',17,1.730826,0,0,123.935829,?,?,?
2232,'2017/02/24 11:47:34:828',17,1.730826,0,0,123.935829,?,?,?
2233,'2017/02/24 11:47:34:845',17,1.730826,0,0,123.935829,?,?,?
2234,'2017/02/24 11:47:34:864',17,1.730826,0,0,123.935829,?,?,?
2235,'2017/02/24 11:47:34:880',17,1.730826,0,0,123.935829,?,?,?
2236,'2017/02/24 11:47:34:896',17,1.730826,0,0,123.935829,?,?,?
2237,'2017/02/24 11:47:34:913',17,2.138749,0,0,119.46685,?,?,?
2238,'2017/02/24 11:47:34:929',17,2.314274,0,0,117.792511,?,?,?
2239,'2017/02/24 11:47:34:946',17,2.314274,0,0,117.792511,?,?,?
2240,'2017/02/24 11:47:41:898',18,95.485542,0,0,127.753487,?,?,?
2241,'2017/02/24 11:47:41:915',18,97.570503,0,0,126.004662,?,?,?
2242,'2017/02/24 11:47:41:931',18,97.570503,0,0,126.004662,?,?,?
2243,'2017/02/24 11:47:41:949',18,97.570503,0,0,126.004662,?,?,?
2244,'2017/02/24 11:47:41:965',18,99.521065,0,0,124.277229,?,?,?
2245,'2017/02/24 11:47:41:981',18,99.521065,0,0,124.277229,?,?,?
2246,'2017/02/24 11:47:41:998',18,99.521065,0,0,124.277229,?,?,?
2247,'2017/02/24 11:47:42:016',18,99.521065,0,0,124.277229,?,?,?
2248,'2017/02/24 11:47:42:034',18,105.119972,0,0,126.779892,?,?,?
2249,'2017/02/24 11:47:42:049',18,109.085594,0,0,121.350044,?,?,?
2250,'2017/02/24 11:47:42:065',18,109.085594,0,0,121.350044,?,?,?
2251,'2017/02/24 11:47:42:081',18,109.085594,0,0,121.350044,?,?,?
2252,'2017/02/24 11:47:42:098',18,109.085594,0,0,121.350044,?,?,?
2253,'2017/02/24 11:47:42:117',18,159.478439,0,0,162.527145,?,?,?
2254,'2017/02/24 11:47:42:132',18,159.478439,0,0,162.527145,?,?,?
2255,'2017/02/24 11:47:42:148',18,159.478439,0,0,162.527145,?,?,?
2256,'2017/02/24 11:47:42:165',18,159.478439,0,0,162.527145,?,?,?
2257,'2017/02/24 11:47:42:182',18,164.494812,0,0,181.718338,?,?,?
2258,'2017/02/24 11:47:42:200',18,173.876038,0,0,179.36554,?,?,?
2259,'2017/02/24 11:47:42:215',18,173.876038,0,0,179.36554,?,?,?
2260,'2017/02/24 11:47:42:232',18,173.876038,0,0,179.36554,?,?,?
2261,'2017/02/24 11:47:42:249',18,173.876038,0,0,179.36554,?,?,?
2262,'2017/02/24 11:47:42:266',18,175.144608,0,0,177.50737,?,?,?
2263,'2017/02/24 11:47:42:287',18,175.144608,0,0,177.50737,?,?,?
2264,'2017/02/24 11:47:42:304',18,175.144608,0,0,177.50737,?,?,?
2265,'2017/02/24 11:47:42:320',18,175.765594,0,0,182.082901,?,?,?
2266,'2017/02/24 11:47:42:335',18,175.765594,0,0,182.082901,?,?,?
2267,'2017/02/24 11:47:42:351',18,175.765594,0,0,182.082901,?,?,?
2268,'2017/02/24 11:47:42:368',18,175.765594,0,0,182.082901,?,?,?
2269,'2017/02/24 11:47:42:400',18,176.132019,0,0,182.520111,?,?,?
2270,'2017/02/24 11:47:42:416',18,176.950943,0,0,182.95195,?,?,?
2271,'2017/02/24 11:47:42:433',18,176.950943,0,0,182.95195,?,?,?
2272,'2017/02/24 11:47:42:450',18,176.950943,0,0,182.95195,?,?,?
2273,'2017/02/24 11:47:42:467',18,176.950943,0,0,182.95195,?,?,?
2274,'2017/02/24 11:47:42:484',18,177.714386,0,0,183.781082,?,?,?
2275,'2017/02/24 11:47:42:500',18,178.946213,0,0,183.47641,?,?,?
2276,'2017/02/24 11:47:42:516',18,178.946213,0,0,183.47641,?,?,?
2277,'2017/02/24 11:47:42:535',18,178.946213,0,0,183.47641,?,?,?
2278,'2017/02/24 11:47:42:552',18,178.946213,0,0,183.47641,?,?,?
2279,'2017/02/24 11:47:42:567',18,179.277206,0,0,183.916855,?,?,?
2280,'2017/02/24 11:47:42:584',18,179.277206,0,0,183.916855,?,?,?
2281,'2017/02/24 11:47:42:600',18,179.277206,0,0,183.916855,?,?,?
2282,'2017/02/24 11:47:42:617',18,179.277206,0,0,183.916855,?,?,?
2283,'2017/02/24 11:47:42:633',18,180.087051,0,0,183.705353,?,?,?
2284,'2017/02/24 11:47:42:651',18,180.979645,0,0,183.642807,?,?,?
2285,'2017/02/24 11:47:42:666',18,180.979645,0,0,183.642807,?,?,?
2286,'2017/02/24 11:47:42:683',18,180.979645,0,0,183.642807,?,?,?
2287,'2017/02/24 11:47:42:700',18,180.979645,0,0,183.642807,?,?,?
2288,'2017/02/24 11:47:42:716',18,180.979645,0,0,183.642807,?,?,?
2289,'2017/02/24 11:47:42:733',18,180.979645,0,0,183.642807,?,?,?
2290,'2017/02/24 11:47:42:750',18,181.35199,0,0,180.00267,?,?,?
2291,'2017/02/24 11:47:42:769',18,182.030319,0,0,179.494736,?,?,?
2292,'2017/02/24 11:47:42:784',18,182.030319,0,0,179.494736,?,?,?
2293,'2017/02/24 11:47:42:801',18,182.412979,0,0,176.868439,?,?,?
2294,'2017/02/24 11:47:42:817',18,182.412979,0,0,176.868439,?,?,?
2295,'2017/02/24 11:47:42:833',18,182.412979,0,0,176.868439,?,?,?
2296,'2017/02/24 11:47:42:851',18,182.412979,0,0,176.868439,?,?,?
2297,'2017/02/24 11:47:42:867',18,182.427795,0,0,177.535934,?,?,?
2298,'2017/02/24 11:47:42:883',18,182.427795,0,0,177.535934,?,?,?
2299,'2017/02/24 11:47:42:900',18,182.427795,0,0,177.535934,?,?,?
2300,'2017/02/24 11:47:42:919',18,181.770401,0,0,178.040573,?,?,?
2301,'2017/02/24 11:47:42:934',18,181.770401,0,0,178.040573,?,?,?
2302,'2017/02/24 11:47:42:951',18,181.345184,0,0,178.317963,?,?,?
2303,'2017/02/24 11:47:42:967',18,181.345184,0,0,178.317963,?,?,?
2304,'2017/02/24 11:47:42:984',18,181.345184,0,0,178.317963,?,?,?
2305,'2017/02/24 11:47:43:002',18,181.345184,0,0,178.317963,?,?,?
2306,'2017/02/24 11:47:43:018',18,178.033676,0,0,176.336411,?,?,?
2307,'2017/02/24 11:47:43:035',18,178.033676,0,0,176.336411,?,?,?
2308,'2017/02/24 11:47:43:052',18,178.033676,0,0,176.336411,?,?,?
2309,'2017/02/24 11:47:43:069',18,176.186386,0,0,177.078644,?,?,?
2310,'2017/02/24 11:47:43:087',18,176.186386,0,0,177.078644,?,?,?
2311,'2017/02/24 11:47:43:104',18,190.263779,0,0,132.00145,?,?,?
2312,'2017/02/24 11:47:43:118',18,190.263779,0,0,132.00145,?,?,?
2313,'2017/02/24 11:47:43:135',18,190.263779,0,0,132.00145,?,?,?
2314,'2017/02/24 11:47:43:152',18,190.263779,0,0,132.00145,?,?,?
2315,'2017/02/24 11:47:43:169',18,196.715744,0,0,111.962517,?,?,?
2316,'2017/02/24 11:47:43:185',18,196.715744,0,0,111.962517,?,?,?
2317,'2017/02/24 11:47:43:202',18,195.201889,0,0,113.040436,?,?,?
2318,'2017/02/24 11:47:43:219',18,195.201889,0,0,113.040436,?,?,?
2319,'2017/02/24 11:47:43:235',18,195.201889,0,0,113.040436,?,?,?
2320,'2017/02/24 11:47:43:252',18,194.313675,0,0,114.780556,?,?,?
2321,'2017/02/24 11:47:43:268',18,194.313675,0,0,114.780556,?,?,?
2322,'2017/02/24 11:47:43:285',18,194.313675,0,0,114.780556,?,?,?
2323,'2017/02/24 11:47:43:301',18,194.313675,0,0,114.780556,?,?,?
2324,'2017/02/24 11:47:43:319',18,194.008484,0,0,107.577538,?,?,?
2325,'2017/02/24 11:47:43:337',18,194.008484,0,0,107.577538,?,?,?
2326,'2017/02/24 11:47:43:353',18,194.008484,0,0,107.577538,?,?,?
2327,'2017/02/24 11:47:43:370',18,193.725723,0,0,108.107216,?,?,?
2328,'2017/02/24 11:47:43:386',18,193.725723,0,0,108.107216,?,?,?
2329,'2017/02/24 11:47:43:403',18,192.925873,0,0,108.439674,?,?,?
2330,'2017/02/24 11:47:43:420',18,192.925873,0,0,108.439674,?,?,?
2331,'2017/02/24 11:47:43:436',18,192.925873,0,0,108.439674,?,?,?
2332,'2017/02/24 11:47:43:453',18,192.925873,0,0,108.439674,?,?,?
2333,'2017/02/24 11:47:43:469',18,192.22403,0,0,107.446846,?,?,?
2334,'2017/02/24 11:47:43:486',18,192.22403,0,0,107.446846,?,?,?
2335,'2017/02/24 11:47:43:502',18,191.17804,0,0,102.884056,?,?,?
2336,'2017/02/24 11:47:43:519',18,191.17804,0,0,102.884056,?,?,?
2337,'2017/02/24 11:47:43:535',18,191.17804,0,0,102.884056,?,?,?
2338,'2017/02/24 11:47:43:552',18,190.849518,0,0,101.920807,?,?,?
2339,'2017/02/24 11:47:43:569',18,190.849518,0,0,101.920807,?,?,?
2340,'2017/02/24 11:47:43:586',18,190.849518,0,0,101.920807,?,?,?
2341,'2017/02/24 11:47:43:602',18,190.849518,0,0,101.920807,?,?,?
2342,'2017/02/24 11:47:43:619',18,190.739304,0,0,104.737556,?,?,?
2343,'2017/02/24 11:47:43:635',18,190.739304,0,0,104.737556,?,?,?
2344,'2017/02/24 11:47:43:652',18,190.739304,0,0,104.737556,?,?,?
2345,'2017/02/24 11:47:43:670',18,190.296616,0,0,107.917618,?,?,?
2346,'2017/02/24 11:47:43:686',18,190.296616,0,0,107.917618,?,?,?
2347,'2017/02/24 11:47:43:703',18,190.274948,0,0,107.271812,?,?,?
2348,'2017/02/24 11:47:43:720',18,190.274948,0,0,107.271812,?,?,?
2349,'2017/02/24 11:47:43:738',18,190.274948,0,0,107.271812,?,?,?
2350,'2017/02/24 11:47:43:753',18,190.274948,0,0,107.271812,?,?,?
2351,'2017/02/24 11:47:43:770',18,190.213043,0,0,107.342369,?,?,?
2352,'2017/02/24 11:47:43:787',18,190.213043,0,0,107.342369,?,?,?
2353,'2017/02/24 11:47:43:803',18,190.607574,0,0,106.073204,?,?,?
2354,'2017/02/24 11:47:43:819',18,190.607574,0,0,106.073204,?,?,?
2355,'2017/02/24 11:47:43:836',18,190.607574,0,0,106.073204,?,?,?
2356,'2017/02/24 11:47:43:853',18,191.695938,0,0,106.46022,?,?,?
2357,'2017/02/24 11:47:43:869',18,191.695938,0,0,106.46022,?,?,?
2358,'2017/02/24 11:47:43:887',18,191.695938,0,0,106.46022,?,?,?
2359,'2017/02/24 11:47:43:904',18,191.695938,0,0,106.46022,?,?,?
2360,'2017/02/24 11:47:43:921',18,192.061096,0,0,105.820358,?,?,?
2361,'2017/02/24 11:47:43:938',18,192.061096,0,0,105.820358,?,?,?
2362,'2017/02/24 11:47:43:954',18,192.061096,0,0,105.820358,?,?,?
2363,'2017/02/24 11:47:43:972',18,193.253677,0,0,101.609947,?,?,?
2364,'2017/02/24 11:47:43:988',18,193.253677,0,0,101.609947,?,?,?
2365,'2017/02/24 11:47:44:004',18,193.586792,0,0,102.073006,?,?,?
2366,'2017/02/24 11:47:44:021',18,193.586792,0,0,102.073006,?,?,?
2367,'2017/02/24 11:47:44:038',18,193.586792,0,0,102.073006,?,?,?
2368,'2017/02/24 11:47:44:056',18,193.586792,0,0,102.073006,?,?,?
2369,'2017/02/24 11:47:44:070',18,194.169846,0,0,101.056541,?,?,?
2370,'2017/02/24 11:47:44:088',18,194.169846,0,0,101.056541,?,?,?
2371,'2017/02/24 11:47:44:104',18,194.169846,0,0,101.056541,?,?,?
2372,'2017/02/24 11:47:44:120',18,178.101151,0,0,150.187607,?,?,?
2373,'2017/02/24 11:47:44:137',18,178.101151,0,0,150.187607,?,?,?
2374,'2017/02/24 11:47:44:154',18,170.107437,0,0,158.045517,?,?,?
2375,'2017/02/24 11:47:44:170',18,170.107437,0,0,158.045517,?,?,?
2376,'2017/02/24 11:47:44:187',18,170.107437,0,0,158.045517,?,?,?
2377,'2017/02/24 11:47:44:203',18,170.107437,0,0,158.045517,?,?,?
2378,'2017/02/24 11:47:44:222',18,167.167175,0,0,162.443298,?,?,?
2379,'2017/02/24 11:47:44:238',18,167.167175,0,0,162.443298,?,?,?
2380,'2017/02/24 11:47:44:254',18,167.167175,0,0,162.443298,?,?,?
2381,'2017/02/24 11:47:44:271',18,167.297562,0,0,161.730682,?,?,?
2382,'2017/02/24 11:47:44:288',18,167.297562,0,0,161.730682,?,?,?
2383,'2017/02/24 11:47:44:307',18,167.07077,0,0,163.002945,?,?,?
2384,'2017/02/24 11:47:44:321',18,167.07077,0,0,163.002945,?,?,?
2385,'2017/02/24 11:47:44:338',18,167.07077,0,0,163.002945,?,?,?
2386,'2017/02/24 11:47:44:355',18,167.07077,0,0,163.002945,?,?,?
2387,'2017/02/24 11:47:44:371',18,166.997971,0,0,162.175751,?,?,?
2388,'2017/02/24 11:47:44:390',18,166.997971,0,0,162.175751,?,?,?
2389,'2017/02/24 11:47:44:404',18,166.997971,0,0,162.175751,?,?,?
